x,y,yaw,gtx,gty,gtyaw,time1,time2,xmd,ymd,yawmd,xdopp,ydopp,yawdopp
-0.0050134,-0.000311173,4.1615e-05,-0.00082,-4.8e-05,-1e-06,1547131309396301,1547131309646298,-0.00500583,-0.000321224,4.1528e-05,-0.0050059,-0.000321302,4.1531e-05
0.00455798,-0.000194052,-6.42951e-05,-0.000809,-4.9e-05,3e-06,1547131309646298,1547131309896740,0.00460719,-0.000192277,-6.48268e-05,0.00460729,-0.000192238,-6.4828e-05
0.00329486,-0.0017987,-4.85519e-05,-0.000731,2e-06,6e-06,1547131309896740,1547131310145449,0.00365528,-0.00173962,-5.1798e-05,0.00365543,-0.00173962,-5.18011e-05
-0.00180846,0.00145416,-3.29364e-06,-0.000709,5.6e-05,-1.2e-05,1547131310145449,1547131310394336,-0.00178359,0.00144607,-3.63059e-06,-0.00178359,0.00144607,-3.63059e-06
0.00188867,0.00304644,1.43656e-05,-0.000739,-4.9e-05,-7e-06,1547131310394336,1547131310643519,0.00189415,0.00305149,1.43571e-05,0.00189416,0.00305153,1.43574e-05
-0.000434731,-0.000466129,2.97825e-06,-0.000774,-5e-06,-1e-06,1547131310643519,1547131310893101,-0.000430158,-0.000467925,2.90211e-06,-0.00043015,-0.000467921,2.90201e-06
-0.00387246,-0.000567089,1.23426e-05,-0.000801,-1.5e-05,4e-06,1547131310893101,1547131311144556,-0.00385307,-0.000567464,1.20916e-05,-0.00385313,-0.000567505,1.20934e-05
0.00131953,-0.000301545,-2.24775e-05,-0.000784,-1.3e-05,-1e-06,1547131311144556,1547131311395274,0.0013227,-0.000302559,-2.25247e-05,0.00132266,-0.000302556,-2.25243e-05
0.00675323,-0.00790739,-6.76612e-05,-0.000844,-4e-06,-2e-06,1547131311395274,1547131311645508,0.00608419,-0.00766758,-5.9455e-05,0.00608468,-0.00766764,-5.94624e-05
0.00446856,-0.000140737,-3.06832e-05,-0.000788,5.7e-05,-1.7e-05,1547131311645508,1547131311896017,0.00449358,-0.000141881,-3.09736e-05,0.00449349,-0.000141895,-3.09736e-05
0.00135586,0.00379278,-4.54225e-06,-0.000749,3.1e-05,-9e-06,1547131311896017,1547131312148549,0.00138519,0.00381539,-5.10864e-06,0.00138519,0.0038154,-5.10848e-06
-0.00324146,0.000161335,5.79175e-05,-0.000804,5e-06,6e-06,1547131312148549,1547131312401481,-0.00319596,0.000156065,5.73438e-05,-0.00319608,0.000155903,5.73453e-05
-0.00382036,-0.000124891,2.21736e-05,-0.000762,-2.1e-05,-2e-06,1547131312401481,1547131312654012,-0.00381271,-0.000122032,2.20449e-05,-0.00381266,-0.000122149,2.20454e-05
0.003692,-0.000453003,-3.16813e-05,-0.000795,-5.8e-05,1e-05,1547131312654012,1547131312906221,0.00371794,-0.000457521,-3.19603e-05,0.00371803,-0.000457383,-3.19615e-05
-0.00648643,-0.00507858,5.88142e-05,-0.000831,3.8e-05,-9e-06,1547131312906221,1547131313155580,-0.00643191,-0.00505209,5.7675e-05,-0.0064317,-0.00505218,5.76746e-05
-0.00185473,-0.00117461,8.2391e-06,-0.000841,-3.5e-05,-8e-06,1547131313155580,1547131313403341,-0.00184558,-0.0011797,8.08533e-06,-0.00184558,-0.0011797,8.08533e-06
-0.00386468,0.000854573,2.6459e-05,-0.000726,-3.7e-05,2e-06,1547131313403341,1547131313651693,-0.0033279,0.000772678,2.10782e-05,-0.00332795,0.000772557,2.10795e-05
0.00334525,0.00319975,-2.49522e-05,-0.000788,-2.4e-05,-3e-06,1547131313651693,1547131313899554,0.00334258,0.00319122,-2.49987e-05,0.00334261,0.0031913,-2.49991e-05
-0.00226281,-0.000272054,3.00234e-05,-0.00065,5e-06,-9e-06,1547131313899554,1547131314147496,-0.00223238,-0.000277146,2.96978e-05,-0.00223238,-0.000277146,2.96978e-05
0.00134638,0.00146501,-7.2307e-06,-0.000866,-3.8e-05,4e-06,1547131314147496,1547131314395539,0.00135238,0.00147716,-7.50169e-06,0.00135239,0.00147712,-7.50163e-06
-0.00336598,0.00117911,3.04921e-05,-0.000731,3.4e-05,-4e-06,1547131314395539,1547131314644474,-0.00336923,0.00117941,3.04674e-05,-0.00336924,0.00117934,3.04689e-05
-0.00342815,-0.000927607,5.96389e-05,-0.000803,1.9e-05,-4e-06,1547131314644474,1547131314894123,-0.00342322,-0.000926283,5.95919e-05,-0.00342318,-0.00092636,5.95927e-05
-0.000607791,0.000765702,-1.55375e-05,-0.000811,-4e-05,2e-06,1547131314894123,1547131315144123,-0.000594399,0.000766241,-1.57714e-05,-0.000594399,0.000766241,-1.57714e-05
-0.00255554,-0.0035506,8.23139e-06,-0.000804,-4.9e-05,-7e-06,1547131315144123,1547131315392372,-0.00253455,-0.00353161,7.89338e-06,-0.00253454,-0.00353161,7.89415e-06
0.00250601,-0.00180126,-5.32464e-05,-0.000867,9e-06,-1.2e-05,1547131315392372,1547131315640974,0.0025647,-0.00181476,-5.31922e-05,0.00256472,-0.00181475,-5.3192e-05
-0.00344228,0.00111905,1.23973e-05,-0.000743,1.8e-05,1e-06,1547131315640974,1547131315891867,-0.00343797,0.00112605,1.23296e-05,-0.00343801,0.00112589,1.23302e-05
-0.00366156,0.0019715,1.41011e-05,-0.000689,2.5e-05,-7e-06,1547131315891867,1547131316143371,-0.00363775,0.00198744,1.3833e-05,-0.00363757,0.00198741,1.38324e-05
-0.00189922,-0.00130979,-1.36184e-05,-0.00076,-1.1e-05,-2e-06,1547131316143371,1547131316393643,-0.00189306,-0.00131102,-1.37337e-05,-0.00189306,-0.00131102,-1.37337e-05
0.00161921,0.000719979,-6.45235e-06,-0.000756,9e-06,-0,1547131316393643,1547131316644455,0.00241392,0.000842475,-1.38326e-05,0.00241397,0.000842456,-1.38327e-05
-0.000913247,0.000443694,-7.37063e-06,-0.000795,2.1e-05,-5e-06,1547131316644455,1547131316894879,-0.000901049,0.000442448,-7.68176e-06,-0.000901021,0.00044248,-7.68136e-06
0.000233974,0.000590214,-2.51941e-06,-0.00084,1.1e-05,-9e-06,1547131316894879,1547131317147368,0.000257524,0.000598257,-2.81017e-06,0.000257519,0.000598263,-2.81008e-06
-0.00419436,-0.000668272,-9.27629e-06,-0.000703,-1e-05,-1.2e-05,1547131317147368,1547131317400604,-0.00419714,-0.000666224,-9.38311e-06,-0.00419689,-0.000666188,-9.38325e-06
0.00325879,-0.00212582,-2.41287e-05,-0.00072,-2.7e-05,-1.5e-05,1547131317400604,1547131317652453,0.00372917,-0.00140105,-2.08692e-05,0.00372929,-0.00140103,-2.0869e-05
0.00429607,0.0025822,-7.09571e-05,-0.000762,-1.5e-05,-2.3e-05,1547131317652453,1547131317903935,0.00433973,0.00301798,-7.70156e-05,0.00433975,0.00301822,-7.70161e-05
0.00141034,-0.00011835,-1.1619e-05,-0.000662,2.6e-05,-1.1e-05,1547131317903935,1547131318153527,0.00142705,-0.000104846,-1.18391e-05,0.00142709,-0.000104833,-1.18387e-05
0.00288963,0.00392958,-4.91497e-05,-0.00071,-2.8e-05,1e-06,1547131318153527,1547131318401099,0.00292124,0.00390519,-4.92041e-05,0.00292143,0.00390538,-4.92056e-05
-0.00483533,-0.00212755,2.51744e-05,-0.000748,-2e-05,-1e-06,1547131318401099,1547131318649322,-0.00482871,-0.00212932,2.50695e-05,-0.00482872,-0.0021294,2.50727e-05
-0.00445309,0.00116262,-1.4973e-05,-0.000753,-2.9e-05,4e-06,1547131318649322,1547131318897465,-0.00444608,0.00116359,-1.50411e-05,-0.00444596,0.00116368,-1.50403e-05
-0.00619529,0.00149427,7.04267e-06,-0.000802,5e-06,3e-06,1547131318897465,1547131319144747,-0.00614145,0.00148391,6.48156e-06,-0.00614144,0.00148394,6.48361e-06
-0.00392291,-0.00180548,2.58842e-05,-0.000724,-3e-05,-8e-06,1547131319144747,1547131319392278,-0.00390933,-0.00180292,2.57877e-05,-0.00390921,-0.00180296,2.57874e-05
-0.00109656,0.00266344,-9.64123e-06,-0.000818,-5.1e-05,9e-06,1547131319392278,1547131319641531,-0.00140382,0.0028308,-9.03481e-06,-0.0014038,0.00283082,-9.03461e-06
-0.0181214,0.00364084,3.36484e-05,-0.000823,-4.4e-05,-3e-06,1547131319641531,1547131319891252,-0.0181037,0.0036467,3.34156e-05,-0.0181027,0.00364618,3.34223e-05
-0.00338981,-0.000314859,-6.9296e-06,-0.000754,3.2e-05,-4e-06,1547131319891252,1547131320140160,-0.00297404,-0.00027713,-6.84223e-06,-0.00338773,-0.000308569,-7.16273e-06
-0.000847095,0.000976981,-1.56888e-05,-0.000775,-3.3e-05,-4e-06,1547131320140160,1547131320389703,-0.000841382,0.00097402,-1.57634e-05,-0.000841384,0.00097405,-1.57633e-05
-0.00331056,-0.000429218,3.1128e-05,-0.000728,-2.8e-05,4e-06,1547131320389703,1547131320638300,-0.00329266,-0.000425768,3.087e-05,-0.0032926,-0.000425853,3.08704e-05
-0.006592,-0.00132821,3.05436e-05,-0.000759,-0.000121,6.5e-05,1547131320638300,1547131320888536,-0.0066044,-0.00133169,3.07293e-05,-0.00700523,-0.00127429,3.03203e-05
0.000812181,-0.000526759,-4.77582e-06,0.003882,-0.000219,4.6e-05,1547131320888536,1547131321140107,0.000810391,-0.000524337,-4.84964e-06,0.000810391,-0.000524337,-4.84964e-06
0.00789718,0.000360651,-4.14544e-05,0.034633,1.5e-05,0.000151,1547131321140107,1547131321390140,0.00786615,0.000355662,-4.13084e-05,0.00786621,0.000355921,-4.13076e-05
0.0116957,-0.0141924,-3.08003e-05,0.045938,0.000718,-2.9e-05,1547131321390140,1547131321640526,0.0123202,-0.013695,-3.06952e-05,0.0123205,-0.0136945,-3.0696e-05
0.0397691,-0.00702467,-0.000165327,0.107549,0.000644,1.2e-05,1547131321640526,1547131321890798,0.039775,-0.00705923,-0.000165687,0.0397788,-0.00705613,-0.000165724
0.0786069,0.00126063,-0.000309936,0.184796,-0.00087,0.000245,1547131321890798,1547131322141069,0.0785268,0.00125321,-0.000309595,0.078528,0.00126622,-0.000309481
0.167954,0.0066302,-0.000822848,0.244274,-0.001045,0.000541,1547131322141069,1547131322391073,0.169144,0.00681026,-0.000840972,0.169202,0.00686937,-0.000841562
0.185383,0.00546024,0.000580454,0.303567,-0.003278,0.000987,1547131322391073,1547131322643812,0.187265,0.0054884,0.000586504,0.187331,0.00557413,0.000586149
0.274493,0.00522046,0.000613366,0.380956,-0.003439,0.00036,1547131322643812,1547131322896041,0.273052,0.00516382,0.000611464,0.273092,0.00534464,0.000611136
0.285169,-0.0242571,-0.00102863,0.437162,-0.002246,-0.000118,1547131322896041,1547131323147032,0.284397,-0.0241737,-0.00102147,0.284551,-0.0239627,-0.0010239
0.436146,0.00387627,-0.00249656,0.509989,-0.00038,0.000219,1547131323147032,1547131323399633,0.396815,0.00857168,-0.00225066,0.395926,0.00953253,-0.00227782
0.541493,-0.00604708,0.00165258,0.580005,-0.004773,0.000893,1547131323399633,1547131323650675,0.511702,-0.0134024,0.00115639,0.537057,-0.00476995,0.00167836
0.567196,-0.027729,0.00151159,0.652319,-0.002579,-0.000175,1547131323650675,1547131323899346,0.564038,-0.029457,0.00158343,0.564507,-0.0287983,0.00157747
0.63603,0.0285139,0.000362012,0.70024,-0.007676,0.000805,1547131323899346,1547131324149490,0.653508,0.024199,0.000819354,0.654984,0.0257026,0.000781171
0.751503,-0.0287515,0.00179779,0.79207,0.000895,-0.000326,1547131324149490,1547131324398348,0.754019,-0.0303708,0.00204774,0.754382,-0.0316607,0.00199851
0.751566,-0.00961916,0.000362384,0.845312,-0.006618,-0.002501,1547131324398348,1547131324646617,0.729381,0.0191614,-0.000122071,0.728688,0.0198643,-0.000115757
0.800776,0.0379728,7.34749e-05,0.878401,-0.006764,-0.002097,1547131324646617,1547131324896168,0.80548,0.0488037,6.22012e-05,0.805319,0.0532291,-0.000104617
0.829078,-0.0151369,0.0007371,0.910258,-0.006079,-0.002367,1547131324896168,1547131325143744,0.827486,-0.0142952,0.000770879,0.85213,-0.0410805,-3.8061e-05
0.892847,0.0219242,-0.00168252,0.953493,-0.00936,-0.002152,1547131325143744,1547131325391569,0.884657,0.0215194,-0.00170363,0.884267,0.02155,-0.0016873
0.914164,0.01155,-0.00174398,0.986916,-0.007984,-0.002343,1547131325391569,1547131325639741,0.916405,0.00712407,-0.00168161,0.91788,0.00986593,-0.00177056
0.951543,-0.00632618,-0.00187366,0.980044,-0.014436,-0.001363,1547131325639741,1547131325886583,0.949392,-0.00334172,-0.00178453,0.951948,0.000521658,-0.00182644
1.02705,-0.0422922,-0.00063021,1.0294,-0.002641,0.000485,1547131325886583,1547131326135133,1.02452,-0.0386002,-0.000633129,1.0258,-0.0386523,-0.000830224
1.07252,-0.00250638,-0.00141024,1.11456,-0.001684,-0.000156,1547131326135133,1547131326386876,1.07542,-0.0260492,-0.000238684,1.10532,0.000561748,-0.000208788
1.12996,-0.0182583,0.000848516,1.16872,-0.007555,-0.000241,1547131326386876,1547131326638595,1.1295,-0.0184637,0.000856173,1.13199,-0.0213682,0.000954286
1.16525,-0.0328357,0.000249833,1.20841,-0.008854,0.001624,1547131326638595,1547131326889685,1.16824,-0.0334059,0.00068491,1.17333,-0.0297851,0.000254464
1.20669,-0.0195402,-0.000279,1.23759,-0.005671,-0.000546,1547131326889685,1547131327141462,1.19306,-0.0173786,-0.000394602,1.19503,-0.0222304,-0.00031883
1.19921,-0.0814671,-0.000421158,1.26854,-0.003414,-0.001113,1547131327141462,1547131327392645,1.21184,-0.086866,-0.000129825,1.21472,-0.0868472,-0.000162851
1.23902,-0.025264,-0.00274882,1.2981,-0.004055,-0.00053,1547131327392645,1547131327644561,1.22744,-0.0300345,-0.00271052,1.24546,-0.0229375,-0.00295654
1.30453,-0.0475521,-0.00126452,1.32697,-0.01063,-0.000517,1547131327644561,1547131327895886,1.30199,-0.0471774,-0.00107338,1.23011,-0.0459204,-0.0019341
1.30916,0.0168926,-0.00317556,1.36526,-0.006847,-0.00023,1547131327895886,1547131328149126,1.29307,0.0148317,-0.00302796,1.29561,0.00906398,-0.00281965
1.38902,0.0535302,-0.00404627,1.43076,-0.000495,-0.000726,1547131328149126,1547131328402923,1.38444,0.0477404,-0.00379644,1.38562,0.0536391,-0.00389003
1.43714,-0.0517214,-0.00359311,1.47204,-0.010893,-0.000472,1547131328402923,1547131328654711,1.42079,-0.0508886,-0.00343019,1.41953,-0.04429,-0.00343404
1.40903,-0.0219824,-0.00106359,1.48013,-0.014069,-0.001276,1547131328654711,1547131328904876,1.38257,-0.0131591,-0.00087848,1.3754,-0.00969724,-0.000870597
1.47927,-0.012999,0.00106835,1.49654,-0.010258,-0.000979,1547131328904876,1547131329152867,1.42879,0.0249442,-0.00175574,1.44521,-0.0346695,-0.00149639
1.44144,-0.0213708,-0.00202233,1.534,-0.010101,-0.00018,1547131329152867,1547131329399821,1.43507,-0.0201575,-0.00179555,1.42891,-0.0283329,-0.00186556
1.51578,-0.00301251,0.00122374,1.55604,-0.008859,0.000598,1547131329399821,1547131329646109,1.51441,-0.0297622,0.000656001,1.53711,-0.00747947,0.00102592
1.54923,-0.0434558,-0.00231921,1.58417,-0.005246,-0.00034,1547131329646109,1547131329892809,1.5576,-0.00547273,-0.00225295,1.52295,0.00888043,0.000260345
1.59388,0.0194263,0.0014007,1.6321,-0.012891,-0.000174,1547131329892809,1547131330141272,1.57947,-0.0148622,0.00249951,1.57687,-0.0127595,0.0023998
1.62971,-0.0352405,0.000191352,1.67425,-0.01591,0.00063,1547131330141272,1547131330389504,1.58764,-0.0297617,-0.000789083,1.59316,-0.0294019,-0.000846054
1.68086,-0.0312355,0.000697619,1.70163,-0.013165,-0.000492,1547131330389504,1547131330640018,1.67231,-0.0408894,-0.000214999,1.65121,-0.0309095,-0.000231005
1.71661,-0.00460112,0.00201389,1.73092,-0.009324,-0.001358,1547131330640018,1547131330890902,1.72529,-0.010696,0.0020733,1.72344,-0.00910812,0.00219381
1.77081,-0.0922594,0.0014779,1.74452,-0.010973,-3.1e-05,1547131330890902,1547131331141481,1.75773,-0.0887712,0.00151052,1.76238,-0.0833557,0.00150236
1.78047,-0.0466152,0.00183231,1.73247,-0.008439,-6.4e-05,1547131331141481,1547131331391824,1.78831,-0.0339762,0.000723053,1.78743,0.0370066,7.81933e-05
1.75903,-0.0496871,0.00215057,1.69626,-0.012102,-0.000471,1547131331391824,1547131331644051,1.76196,-0.0773918,0.00135974,1.77036,-0.10052,0.00314504
1.7607,0.0152731,0.00174706,1.65977,-0.013431,-0.001049,1547131331644051,1547131331896543,1.72388,-0.00954951,0.00165514,1.74528,0.01695,0.00196689
1.67734,-0.00218671,-0.000457425,1.61967,-0.007484,-0.000965,1547131331896543,1547131332147808,1.65298,-0.0249474,-0.00170079,1.64919,-0.0208733,-0.00171093
1.6376,-0.00383905,0.00109513,1.58103,-0.009984,-0.001817,1547131332147808,1547131332399570,1.63778,-0.00401351,0.00113858,1.63383,-0.00324799,0.00115283
1.63459,0.0299747,0.000193285,1.5699,-0.015125,-0.000582,1547131332399570,1547131332652156,1.60987,0.0592231,7.63634e-05,1.60955,0.0633087,9.68074e-05
1.58222,-0.0281597,9.50748e-05,1.53859,-0.011188,-0.00073,1547131332652156,1547131332905128,1.55575,-0.0386441,-0.000601038,1.563,-0.0307173,-0.000321913
1.5102,-0.00741829,0.00242013,1.46651,-0.008097,-0.000948,1547131332905128,1547131333155198,1.47969,-0.00884359,0.00245247,1.47995,-0.00712597,0.00249364
1.39402,-0.0171548,-0.0063953,1.42914,-0.009626,-0.000693,1547131333155198,1547131333404097,1.41481,0.00961848,0.00225805,1.43328,-0.0317051,-0.00632475
1.41591,0.0130304,0.00161789,1.38473,-0.006998,-0.000281,1547131333404097,1547131333652793,1.41979,0.00813558,0.0015015,1.40082,0.00534412,0.0019542
1.38889,-0.0330305,-0.00080361,1.34334,-0.00604,0.000419,1547131333652793,1547131333901111,1.39014,-0.0379859,-0.00087715,1.39111,-0.0373381,-0.000909496
1.35379,-0.0094805,0.00163804,1.30326,-0.005145,0.000898,1547131333901111,1547131334149147,1.34383,-0.00754421,0.00163372,1.34152,-0.00667804,0.00166757
1.34413,-0.085134,-0.00011151,1.2681,-0.007011,0.000878,1547131334149147,1547131334397104,1.33893,-0.0761457,-0.000350883,1.34029,-0.0701216,-0.00063091
1.26445,0.0609885,0.00190357,1.22874,-0.004741,0.00061,1547131334397104,1547131334645620,1.2583,0.0633836,0.00200812,1.25175,0.0616771,0.00195764
1.20518,-0.0277833,0.00271931,1.18369,-0.00401,0.000125,1547131334645620,1547131334893959,1.19774,-0.0294888,0.00236131,1.19303,-0.0299681,0.00236824
1.1845,-0.023838,2.72181e-06,1.14048,-0.007466,0.000257,1547131334893959,1547131335142619,1.18011,-0.0143868,0.000500983,1.18243,-0.00972373,0.00044306
1.23263,-0.0638181,0.00311666,1.09613,-0.005989,0.000446,1547131335142619,1547131335391085,1.11498,0.0305782,0.00283515,1.10978,0.0324857,0.00289085
1.10975,-0.0191792,-0.000142973,1.09627,-0.007766,-0.000166,1547131335391085,1547131335638644,1.1056,-0.0195872,-0.000137765,1.10599,-0.0167148,-0.000133389
1.12444,-0.0284918,3.24115e-05,1.05233,-0.00566,-0.000745,1547131335638644,1547131335886402,1.12233,-0.0276528,5.26303e-06,1.08384,-0.0569904,-0.000523633
1.03697,0.0170095,-0.000638739,1.02942,-0.00901,-0.000774,1547131335886402,1547131336134707,1.03202,0.0114337,-0.000573443,1.02743,0.0121482,-0.00055619
1.00304,-0.0372153,0.000604552,1.00574,-0.005893,-0.000313,1547131336134707,1547131336386168,1.00473,-0.0345918,0.000472253,1.0015,-0.0367188,0.000347522
1.03451,0.00640647,-0.000801382,0.990845,-0.006665,-0.001582,1547131336386168,1547131336637008,1.01903,0.00568689,-0.000874272,0.999277,0.0261779,-0.000567155
0.948301,-0.0340624,0.000913248,0.972614,-0.008514,-0.001786,1547131336637008,1547131336887736,0.958644,-0.0320612,0.000776843,0.961008,-0.033572,0.000761831
0.93052,0.0437522,-0.000908842,0.951791,-0.007659,-0.000561,1547131336887736,1547131337137082,0.924749,0.0461468,-0.000986266,0.92769,-0.0214336,-0.000643616
0.961227,-0.00258223,-0.000123412,0.94747,-0.00365,-0.000388,1547131337137082,1547131337387278,0.972352,-0.000704428,-4.97953e-05,0.973,0.00193768,-4.61466e-05
0.947477,-0.0283449,0.000771855,0.947768,-0.001889,-0.001061,1547131337387278,1547131337639027,0.937601,-0.0342739,0.000684415,0.952156,-0.0269289,0.000700956
0.933563,0.0146301,-0.00079794,0.928915,-0.005056,-0.000657,1547131337639027,1547131337891413,0.930249,0.0130996,-0.00109401,0.930516,0.0146472,-0.00110073
0.864542,-0.0134478,-0.00073664,0.904352,-0.009878,-0.000595,1547131337891413,1547131338143853,0.863077,-0.0126608,-0.000767209,0.862912,-0.0150384,-0.00072861
0.884646,-0.0142064,-0.000838668,0.892741,-0.006488,-0.001655,1547131338143853,1547131338396361,0.883948,-0.0123324,-0.000816504,0.882803,-0.0121707,-0.000815944
0.908045,-0.0282068,-0.00095932,0.881076,-0.012065,-0.006217,1547131338396361,1547131338646713,0.893059,-0.040103,-0.000241565,0.87895,-0.0435528,0.000999465
0.842323,-0.0284136,-0.0022672,0.882761,-0.02174,-0.014158,1547131338646713,1547131338896326,0.886764,-0.00494111,-0.00806705,0.887766,-0.0021349,-0.00806348
0.852206,-0.0499827,-0.0139596,0.878761,-0.039224,-0.026256,1547131338896326,1547131339146612,0.847896,-0.048599,-0.0139372,0.829623,-0.0297691,-0.0130213
0.844005,-0.0231847,-0.0271285,0.878933,-0.048346,-0.034328,1547131339146612,1547131339395803,0.841411,-0.021702,-0.0272177,0.836,-0.0164332,-0.0268128
0.858396,-0.0389398,-0.032428,0.880481,-0.059591,-0.044137,1547131339395803,1547131339644580,0.870712,-0.0430377,-0.0325977,0.854656,-0.0701025,-0.0320173
0.879791,-0.0450173,-0.04489,0.896963,-0.074608,-0.058286,1547131339644580,1547131339893367,0.861573,-0.0492772,-0.0445365,0.858695,-0.0453885,-0.0448532
0.880838,-0.0439132,-0.0606486,0.903686,-0.095853,-0.074273,1547131339893367,1547131340141583,0.874636,-0.103083,-0.0603023,0.861024,-0.0387256,-0.0603936
0.928237,-0.111485,-0.0752241,0.911934,-0.10121,-0.079681,1547131340141583,1547131340389755,0.841091,-0.0873919,-0.0742953,0.84085,-0.0832401,-0.0741847
0.879328,-0.137048,-0.0790713,0.909935,-0.104014,-0.084317,1547131340389755,1547131340637439,0.863185,-0.149773,-0.0779744,0.861136,-0.145249,-0.0780104
0.954237,-0.138501,-0.0849039,0.925731,-0.119418,-0.095629,1547131340637439,1547131340884536,0.932527,-0.112921,-0.0829649,0.937719,-0.0984287,-0.0828951
0.880196,-0.0780978,-0.0955393,0.938694,-0.137414,-0.106074,1547131340884536,1547131341135008,0.871699,-0.110301,-0.0980172,0.869275,-0.0997838,-0.0976008
0.881236,-0.157138,-0.103812,0.95866,-0.14851,-0.115727,1547131341135008,1547131341386417,0.878818,-0.169287,-0.101911,0.879618,-0.161372,-0.101964
0.968038,-0.167232,-0.115807,0.964186,-0.162816,-0.11924,1547131341386417,1547131341637445,0.93684,-0.160816,-0.115102,0.937885,-0.150423,-0.115157
0.970268,-0.214522,-0.11741,0.995145,-0.158935,-0.120912,1547131341637445,1547131341887740,0.936599,-0.236927,-0.118873,0.916733,-0.213506,-0.120499
0.987086,-0.256848,-0.122096,1.01518,-0.166565,-0.122938,1547131341887740,1547131342138729,0.926596,-0.175041,-0.117005,0.967063,-0.182769,-0.117223
1.06206,-0.235141,-0.125318,1.04976,-0.169015,-0.119622,1547131342138729,1547131342389590,0.986085,-0.197147,-0.121459,0.986222,-0.186061,-0.121622
1.11453,-0.185006,-0.115599,1.09055,-0.15451,-0.101417,1547131342389590,1547131342642948,1.10426,-0.182458,-0.117115,1.10187,-0.153547,-0.116915
1.1697,-0.27309,-0.109732,1.16331,-0.127566,-0.080413,1547131342642948,1547131342895632,1.13249,-0.249667,-0.104011,1.11447,-0.216933,-0.104851
1.22833,-0.237027,-0.0838755,1.23593,-0.107518,-0.062192,1547131342895632,1547131343147260,1.19517,-0.202092,-0.0834928,1.20503,-0.209252,-0.0828148
1.28791,-0.168191,-0.0621639,1.2839,-0.08289,-0.04711,1547131343147260,1547131343397802,1.2631,-0.159273,-0.0629179,1.26495,-0.153041,-0.063036
1.33908,-0.174668,-0.0511881,1.36505,-0.0639,-0.033093,1547131343397802,1547131343646034,1.34452,-0.0984466,-0.0462648,1.32284,-0.0555334,-0.0467052
1.3933,-0.120312,-0.034894,1.46695,-0.053645,-0.023585,1547131343646034,1547131343893741,1.33297,-0.137797,-0.0330884,1.33943,-0.131396,-0.0334028
1.43625,-0.116583,-0.0244937,1.5388,-0.043128,-0.017847,1547131343893741,1547131344141854,1.43597,-0.116934,-0.0244597,1.44788,-0.11319,-0.0247579
1.53623,-0.0635884,-0.0156969,1.60183,-0.03125,-0.009502,1547131344141854,1547131344389759,1.52963,-0.0688417,-0.0155339,1.53191,-0.065098,-0.0156871
1.55546,-0.0588399,-0.0111889,1.65604,-0.021286,-0.006355,1547131344389759,1547131344637007,1.54466,-0.0565865,-0.0111229,1.5449,-0.0573294,-0.00926828
1.60318,-0.0313894,-0.00700551,1.72732,-0.010993,0.000844,1547131344637007,1547131344885837,1.61815,-0.120369,-0.0051311,1.61816,-0.107933,-0.00519881
1.71561,-0.121371,-0.0012915,1.78104,-0.008944,-0.000418,1547131344885837,1547131345135462,1.69685,-0.12309,-0.000978677,1.68896,-0.118113,-0.00319404
1.80562,-0.0392627,0.00108027,1.82833,-0.009487,-0.000498,1547131345135462,1547131345385758,1.77815,-0.0344982,0.000515552,1.79178,-0.00550421,0.000704881
1.82955,-0.131392,-0.00350421,1.89394,-0.008483,-0.001298,1547131345385758,1547131345635855,1.88761,-0.126678,-1.80126e-05,1.89273,-0.0708168,0.00180963
1.87438,0.00445987,-0.0044622,1.88543,-0.015068,-0.00045,1547131345635855,1547131345886594,1.85236,-0.00826536,-0.00631031,1.85167,0.00350709,-0.00615156
1.90599,-0.0415629,0.000372722,1.94927,-0.00785,0.001597,1547131345886594,1547131346138649,1.89889,-0.0385694,0.000430717,1.90875,-0.0102751,0.004412
1.97143,-0.0561713,-0.00130055,2.00298,-0.007104,0.002381,1547131346138649,1547131346390473,1.97026,-0.0562647,-0.00151075,1.95653,-0.0485236,-0.0011543
1.97007,-0.0606101,0.00146425,2.00173,-0.009325,0.002602,1547131346390473,1547131346642324,1.96255,-0.0571751,0.0015849,1.96491,-0.0503009,0.00164561
1.95365,0.00403762,0.0030292,2.07685,-0.010919,0.003044,1547131346642324,1547131346893747,1.95507,0.00521217,0.00328699,1.9728,0.020548,0.00399161
2.01315,0.00561651,0.00355316,2.06788,-0.008531,0.002239,1547131346893747,1547131347145203,2.00979,0.00838915,0.0039179,1.98776,0.00239846,0.00225435
1.96974,0.0555866,0.00280762,2.07244,-0.010244,0.001632,1547131347145203,1547131347398090,1.98545,0.0145433,0.00280764,1.97653,0.0440074,0.00236651
1.99359,-0.0115332,5.55248e-05,2.07425,-0.010599,0.001041,1547131347398090,1547131347651501,1.97494,-0.0445957,0.00118621,1.9717,-0.0251565,0.00074094
1.99308,-0.0232682,-0.000605055,2.06538,-0.007672,0.003266,1547131347651501,1547131347903480,1.96705,-0.051459,0.000957476,1.98611,-0.0167029,0.000643781
1.95313,0.00119256,0.00453858,2.05456,-0.008233,0.002628,1547131347903480,1547131348153086,1.95204,0.00792578,0.00453311,1.95608,0.0204645,0.00474388
1.9577,0.00996625,0.0043179,2.02017,-0.006553,0.001848,1547131348153086,1547131348400826,1.95885,0.0264254,0.00302437,1.955,0.035819,0.00435635
